# melange 6.0.1-54 — generated by scripts/status/extract_melange_surface.sh
Belt.MutableSet.Int	reduce
Belt.MutableSet.Int	reduceU
Belt.MutableSet.Int	remove
Belt.MutableSet.Int	removeCheck
Belt.MutableSet.Int	removeMany
Belt.MutableSet.Int	size
Belt.MutableSet.Int	some
Belt.MutableSet.Int	someU
Belt.MutableSet.Int	split
Belt.MutableSet.Int	subset
Belt.MutableSet.Int	toArray
Belt.MutableSet.Int	toList
Belt.MutableSet.Int	union
Belt.MutableSet.String	add
Belt.MutableSet.String	addCheck
Belt.MutableSet.String	checkInvariantInternal
Belt.MutableSet.String	cmp
Belt.MutableSet.String	copy
Belt.MutableSet.String	diff
Belt.MutableSet.String	eq
Belt.MutableSet.String	every
Belt.MutableSet.String	everyU
Belt.MutableSet.String	forEach
Belt.MutableSet.String	forEachU
Belt.MutableSet.String	fromArray
Belt.MutableSet.String	fromSortedArrayUnsafe
Belt.MutableSet.String	get
Belt.MutableSet.String	getExn
Belt.MutableSet.String	getUndefined
Belt.MutableSet.String	has
Belt.MutableSet.String	intersect
Belt.MutableSet.String	isEmpty
Belt.MutableSet.String	keep
Belt.MutableSet.String	keepU
Belt.MutableSet.String	make
Belt.MutableSet.String	maxUndefined
Belt.MutableSet.String	maximum
Belt.MutableSet.String	mergeMany
Belt.MutableSet.String	minUndefined
Belt.MutableSet.String	minimum
Belt.MutableSet.String	partition
Belt.MutableSet.String	partitionU
Belt.MutableSet.String	reduce
Belt.MutableSet.String	reduceU
Belt.MutableSet.String	remove
Belt.MutableSet.String	removeCheck
Belt.MutableSet.String	removeMany
Belt.MutableSet.String	size
Belt.MutableSet.String	some
Belt.MutableSet.String	someU
Belt.MutableSet.String	split
Belt.MutableSet.String	subset
Belt.MutableSet.String	toArray
Belt.MutableSet.String	toList
Belt.MutableSet.String	union
Belt.MutableStack	clear
Belt.MutableStack	copy
Belt.MutableStack	dynamicPopIter
Belt.MutableStack	dynamicPopIterU
Belt.MutableStack	forEach
Belt.MutableStack	forEachU
Belt.MutableStack	isEmpty
Belt.MutableStack	make
Belt.MutableStack	pop
Belt.MutableStack	popUndefined
Belt.MutableStack	push
Belt.MutableStack	size
Belt.MutableStack	top
Belt.MutableStack	topUndefined
Belt.Option	cmp
Belt.Option	cmpU
Belt.Option	eq
Belt.Option	eqU
Belt.Option	flatMap
Belt.Option	flatMapU
Belt.Option	forEach
Belt.Option	forEachU
Belt.Option	getExn
Belt.Option	getUnsafe
Belt.Option	getWithDefault
Belt.Option	isNone
Belt.Option	isSome
Belt.Option	keep
Belt.Option	keepU
Belt.Option	map
Belt.Option	mapU
Belt.Option	mapWithDefault
Belt.Option	mapWithDefaultU
Belt.Option	orElse
Belt.Range	every
Belt.Range	everyBy
Belt.Range	everyByU
Belt.Range	everyU
Belt.Range	forEach
Belt.Range	forEachU
Belt.Range	some
Belt.Range	someBy
Belt.Range	someByU
Belt.Range	someU
Belt.Result	cmp
Belt.Result	cmpU
Belt.Result	eq
Belt.Result	eqU
Belt.Result	flatMap
Belt.Result	flatMapU
Belt.Result	getExn
Belt.Result	getWithDefault
Belt.Result	isError
Belt.Result	isOk
Belt.Result	map
Belt.Result	mapU
Belt.Result	mapWithDefault
Belt.Result	mapWithDefaultU
Belt.Set	add
Belt.Set	checkInvariantInternal
Belt.Set	cmp
Belt.Set	diff
Belt.Set	eq
Belt.Set	every
Belt.Set	everyU
Belt.Set	forEach
Belt.Set	forEachU
Belt.Set	fromArray
Belt.Set	fromSortedArrayUnsafe
Belt.Set	get
Belt.Set	getData
Belt.Set	getExn
Belt.Set	getId
Belt.Set	getUndefined
Belt.Set	has
Belt.Set	intersect
Belt.Set	isEmpty
Belt.Set	keep
Belt.Set	keepU
Belt.Set	make
Belt.Set	maxUndefined
Belt.Set	maximum
Belt.Set	mergeMany
Belt.Set	minUndefined
Belt.Set	minimum
Belt.Set	packIdData
Belt.Set	partition
Belt.Set	partitionU
Belt.Set	reduce
Belt.Set	reduceU
Belt.Set	remove
Belt.Set	removeMany
Belt.Set	size
Belt.Set	some
Belt.Set	someU
Belt.Set	split
Belt.Set	subset
Belt.Set	toArray
Belt.Set	toList
Belt.Set	union
Belt.Set.Dict	add
Belt.Set.Dict	checkInvariantInternal
Belt.Set.Dict	cmp
Belt.Set.Dict	diff
Belt.Set.Dict	empty
Belt.Set.Dict	eq
Belt.Set.Dict	every
Belt.Set.Dict	everyU
Belt.Set.Dict	forEach
Belt.Set.Dict	forEachU
Belt.Set.Dict	fromArray
Belt.Set.Dict	fromSortedArrayUnsafe
Belt.Set.Dict	get
Belt.Set.Dict	getExn
Belt.Set.Dict	getUndefined
Belt.Set.Dict	has
Belt.Set.Dict	intersect
Belt.Set.Dict	isEmpty
Belt.Set.Dict	keep
Belt.Set.Dict	keepU
Belt.Set.Dict	maxUndefined
Belt.Set.Dict	maximum
Belt.Set.Dict	mergeMany
Belt.Set.Dict	minUndefined
Belt.Set.Dict	minimum
Belt.Set.Dict	partition
Belt.Set.Dict	partitionU
Belt.Set.Dict	reduce
Belt.Set.Dict	reduceU
Belt.Set.Dict	remove
Belt.Set.Dict	removeMany
Belt.Set.Dict	size
Belt.Set.Dict	some
Belt.Set.Dict	someU
Belt.Set.Dict	split
Belt.Set.Dict	subset
Belt.Set.Dict	toArray
Belt.Set.Dict	toList
Belt.Set.Dict	union
Belt.Set.Int	add
Belt.Set.Int	checkInvariantInternal
Belt.Set.Int	cmp
Belt.Set.Int	diff
Belt.Set.Int	empty
Belt.Set.Int	eq
Belt.Set.Int	every
Belt.Set.Int	everyU
Belt.Set.Int	forEach
Belt.Set.Int	forEachU
Belt.Set.Int	fromArray
Belt.Set.Int	fromSortedArrayUnsafe
Belt.Set.Int	get
Belt.Set.Int	getExn
Belt.Set.Int	getUndefined
Belt.Set.Int	has
Belt.Set.Int	intersect
Belt.Set.Int	isEmpty
Belt.Set.Int	keep
Belt.Set.Int	keepU
Belt.Set.Int	maxUndefined
Belt.Set.Int	maximum
Belt.Set.Int	mergeMany
Belt.Set.Int	minUndefined
Belt.Set.Int	minimum
Belt.Set.Int	partition
Belt.Set.Int	partitionU
Belt.Set.Int	reduce
Belt.Set.Int	reduceU
Belt.Set.Int	remove
Belt.Set.Int	removeMany
Belt.Set.Int	size
Belt.Set.Int	some
Belt.Set.Int	someU
Belt.Set.Int	split
Belt.Set.Int	subset
Belt.Set.Int	toArray
Belt.Set.Int	toList
Belt.Set.Int	union
Belt.Set.String	add
Belt.Set.String	checkInvariantInternal
Belt.Set.String	cmp
Belt.Set.String	diff
Belt.Set.String	empty
Belt.Set.String	eq
Belt.Set.String	every
